# a, b, af, bf, as, bs, afs, bfs, alfa1, beta1, alfa2, beta2, vol, fibstretch 
1.27820242e+02,  5.27109565e+00,  1.06561814e+02,  9.58475752e+00,  3.42750813e+02,  3.87253325e+00,  3.96795337e+02,  9.71417099e+00,  7.96234153e-01,  4.25303725e+00,  9.75557816e-03,  3.86791080e+01,  1.15578080e+02,  1.15611561e+00
1.78999326e+02,  7.22268377e+00,  1.41509729e+02,  1.02356022e+01,  2.91601128e+02,  5.10512781e+00,  3.43173196e+02,  1.00451766e+01,  1.82336377e+00,  4.28225948e+00,  1.09240457e-02,  4.42570149e+01,  1.03909759e+02,  1.13235450e+00
1.92047681e+02,  7.07252890e+00,  1.49383049e+02,  9.77882199e+00,  2.95429401e+02,  6.49656976e+00,  4.92328730e+02,  1.36894501e+01,  1.95238593e+00,  4.20555008e+00,  1.16964303e-02,  4.49167190e+01,  1.03108902e+02,  1.12855506e+00
1.50123888e+02,  7.09329056e+00,  1.08564979e+02,  1.32020966e+01,  4.74255850e+02,  5.11113256e+00,  3.50527454e+02,  1.45819201e+01,  1.86471025e+00,  4.27834121e+00,  1.04067761e-02,  4.46196813e+01,  1.03621526e+02,  1.13240029e+00
1.54667285e+02,  7.05126587e+00,  1.41748829e+02,  1.31431786e+01,  3.00104984e+02,  4.97197563e+00,  3.80145291e+02,  1.03207340e+01,  1.74143669e+00,  4.38318359e+00,  9.79435402e-03,  4.46937993e+01,  1.04374838e+02,  1.13370480e+00
1.35059350e+02,  4.70145627e+00,  1.00544508e+02,  1.06332326e+01,  4.30797594e+02,  5.47014978e+00,  4.67145446e+02,  1.24936258e+01,  9.81913573e-01,  4.37887257e+00,  7.87393033e-03,  4.24978827e+01,  1.11957896e+02,  1.14678169e+00
1.46980907e+02,  7.23407862e+00,  9.29989681e+01,  1.28725054e+01,  4.81857360e+02,  4.50346027e+00,  4.92921117e+02,  1.46251603e+01,  1.78020554e+00,  4.29025513e+00,  1.14486885e-02,  4.32933978e+01,  1.04196960e+02,  1.13423809e+00
1.71917096e+02,  4.54510662e+00,  1.42362987e+02,  1.10474568e+01,  3.58371988e+02,  6.56369342e+00,  3.97182552e+02,  1.26558942e+01,  1.23397360e+00,  4.34793907e+00,  7.89152374e-03,  4.46823167e+01,  1.08845050e+02,  1.13903148e+00
1.74583194e+02,  6.05632233e+00,  1.20283050e+02,  9.29696112e+00,  3.38775255e+02,  3.71558394e+00,  4.53306516e+02,  1.38279172e+01,  1.19696808e+00,  4.06751638e+00,  1.36451713e-02,  3.89217593e+01,  1.10064132e+02,  1.14522684e+00
1.13121588e+02,  7.17410110e+00,  1.36349776e+02,  1.00834819e+01,  2.95585584e+02,  6.08932164e+00,  3.67063022e+02,  8.00859955e+00,  1.42944508e+00,  4.63702853e+00,  7.08888061e-03,  4.64114119e+01,  1.06475953e+02,  1.13638272e+00
1.33343251e+02,  5.61128311e+00,  1.47246055e+02,  9.66604134e+00,  3.78708857e+02,  5.01882420e+00,  4.88561668e+02,  1.31110015e+01,  1.09933615e+00,  4.21317076e+00,  1.02445739e-02,  4.12349632e+01,  1.10872123e+02,  1.14439380e+00
1.19357553e+02,  5.07301926e+00,  1.18776655e+02,  1.49287074e+01,  3.63351997e+02,  5.29019317e+00,  4.83238715e+02,  1.02376018e+01,  1.21090025e+00,  4.59945810e+00,  6.18317495e-03,  4.59684452e+01,  1.08569394e+02,  1.14093580e+00
1.13847174e+02,  4.41352856e+00,  1.22594740e+02,  1.19517303e+01,  3.91590472e+02,  6.36584150e+00,  3.35242983e+02,  8.71987821e+00,  1.08160723e+00,  4.71407389e+00,  4.76804521e-03,  4.76956758e+01,  1.09745039e+02,  1.14172127e+00
1.77468360e+02,  4.28755335e+00,  1.41887813e+02,  1.42956750e+01,  2.65223288e+02,  4.07025715e+00,  5.26002119e+02,  1.40911894e+01,  9.64903624e-01,  4.22619236e+00,  9.80662896e-03,  4.02491961e+01,  1.12699197e+02,  1.14920474e+00
1.24792209e+02,  6.64527046e+00,  1.07916827e+02,  1.31830709e+01,  2.76307918e+02,  5.41269904e+00,  2.94232443e+02,  8.19133420e+00,  1.35426735e+00,  4.65033724e+00,  6.68409863e-03,  4.59515318e+01,  1.07113067e+02,  1.13923409e+00
1.91015924e+02,  6.97108634e+00,  9.30740421e+01,  1.02937610e+01,  3.55880992e+02,  3.74883674e+00,  4.78616174e+02,  1.19862662e+01,  1.65818593e+00,  4.17765522e+00,  1.33585353e-02,  4.14131642e+01,  1.05263442e+02,  1.13653723e+00
1.46754596e+02,  5.36847938e+00,  8.55436116e+01,  8.61243910e+00,  2.83235374e+02,  4.80478599e+00,  3.67861521e+02,  1.06486645e+01,  8.23088939e-01,  4.32579660e+00,  9.09079670e-03,  3.98528896e+01,  1.14777266e+02,  1.15326609e+00
1.53632959e+02,  5.99613070e+00,  1.04466553e+02,  1.06199476e+01,  4.74169788e+02,  5.88003056e+00,  4.67099662e+02,  1.42036558e+01,  1.43179597e+00,  4.20569087e+00,  1.04619242e-02,  4.30464775e+01,  1.07169989e+02,  1.13737155e+00
1.36438676e+02,  7.55379480e+00,  1.18834982e+02,  1.39544683e+01,  3.16275844e+02,  4.81880293e+00,  4.40919758e+02,  1.11919491e+01,  1.82783501e+00,  4.54384617e+00,  8.90370729e-03,  4.56916790e+01,  1.03628038e+02,  1.13297439e+00
1.21494435e+02,  4.46821580e+00,  1.45441557e+02,  9.24729490e+00,  4.44094040e+02,  4.43533324e+00,  5.07213414e+02,  1.32048622e+01,  8.32415947e-01,  4.14226713e+00,  9.88455859e-03,  3.93324056e+01,  1.15309919e+02,  1.15281770e+00
1.80706010e+02,  4.79151391e+00,  8.66798080e+01,  1.44498704e+01,  3.29240769e+02,  4.61174693e+00,  2.95968568e+02,  1.44416659e+01,  1.09827438e+00,  4.30256700e+00,  8.70319062e-03,  4.17930751e+01,  1.10599471e+02,  1.14663467e+00
1.49719375e+02,  5.53003897e+00,  1.04530519e+02,  1.29873189e+01,  2.89984106e+02,  5.83959522e+00,  4.35649803e+02,  9.81343023e+00,  1.22425309e+00,  4.53289944e+00,  7.29510706e-03,  4.47654092e+01,  1.08580259e+02,  1.14082867e+00
1.15520055e+02,  5.94824719e+00,  1.37980917e+02,  1.08269800e+01,  3.26868773e+02,  4.71646614e+00,  3.30651737e+02,  9.77431161e+00,  1.05286876e+00,  4.42600948e+00,  8.02785056e-03,  4.26242354e+01,  1.10888390e+02,  1.14593574e+00
1.42715785e+02,  6.43465252e+00,  9.51285801e+01,  1.46238421e+01,  3.46029392e+02,  5.80829370e+00,  5.29283515e+02,  9.95909696e+00,  1.58839422e+00,  4.52544420e+00,  8.15185166e-03,  4.56553802e+01,  1.05323127e+02,  1.13518590e+00
1.93346577e+02,  5.73516328e+00,  1.29682177e+02,  9.11687404e+00,  3.89049162e+02,  5.26171946e+00,  5.17407723e+02,  1.40083071e+01,  1.34719713e+00,  3.96020693e+00,  1.39602781e-02,  4.01924467e+01,  1.08570416e+02,  1.13962379e+00
1.53354146e+02,  7.18039566e+00,  1.48757030e+02,  1.36647997e+01,  3.81197849e+02,  4.75716133e+00,  3.87366283e+02,  8.81525786e+00,  1.89861893e+00,  4.28534089e+00,  1.06247945e-02,  4.46113300e+01,  1.03389228e+02,  1.13188975e+00
1.72792953e+02,  6.01331214e+00,  1.45689808e+02,  1.09560099e+01,  4.39130991e+02,  5.52068924e+00,  5.10911830e+02,  1.07803173e+01,  1.56504738e+00,  4.05931130e+00,  1.24037376e-02,  4.22797928e+01,  1.06206757e+02,  1.13543142e+00
1.83003309e+02,  4.53416049e+00,  1.14222918e+02,  1.53058066e+01,  3.55897307e+02,  5.34086093e+00,  3.03823624e+02,  1.08241287e+01,  1.30965481e+00,  4.36568559e+00,  7.59815567e-03,  4.45973455e+01,  1.08007313e+02,  1.14022160e+00
1.65189378e+02,  4.82070655e+00,  1.31727887e+02,  1.25472044e+01,  3.66672954e+02,  5.84994946e+00,  4.70120606e+02,  1.25529359e+01,  1.27451029e+00,  4.33717908e+00,  8.45821893e-03,  4.40125904e+01,  1.08441591e+02,  1.13949160e+00
1.51139143e+02,  7.31092024e+00,  1.35743130e+02,  1.12082768e+01,  4.75443365e+02,  4.30720563e+00,  3.06677034e+02,  1.37849401e+01,  1.81211036e+00,  4.20340362e+00,  1.14466328e-02,  4.34695175e+01,  1.04061485e+02,  1.13367681e+00
1.10180783e+02,  4.85286299e+00,  8.67890148e+01,  1.06516282e+01,  4.22878868e+02,  5.07919427e+00,  4.09994782e+02,  9.17557490e+00,  8.41556984e-01,  4.51879601e+00,  6.53648246e-03,  4.26448719e+01,  1.13696592e+02,  1.15128720e+00
1.36102041e+02,  5.93989127e+00,  8.85114347e+01,  1.02631057e+01,  3.94652632e+02,  5.75018082e+00,  4.64237555e+02,  8.48884652e+00,  1.17719894e+00,  4.39674068e+00,  8.52942561e-03,  4.31527498e+01,  1.09430081e+02,  1.14242224e+00
1.84249699e+02,  4.69785376e+00,  1.01399676e+02,  9.79414530e+00,  4.71154295e+02,  5.47024960e+00,  4.71655655e+02,  1.11847315e+01,  1.11344282e+00,  4.04189808e+00,  1.15883589e-02,  4.01252717e+01,  1.11162492e+02,  1.14503930e+00
1.24783413e+02,  7.72940566e+00,  9.84945298e+01,  1.46868339e+01,  4.24626395e+02,  6.03257916e+00,  3.02595038e+02,  1.06206250e+01,  2.08198146e+00,  4.60143443e+00,  7.26208475e-03,  4.86273071e+01,  1.02072583e+02,  1.12918680e+00
1.53087359e+02,  7.13989855e+00,  9.19000988e+01,  1.42680824e+01,  3.39190676e+02,  6.05501091e+00,  2.93068434e+02,  8.40998154e+00,  1.88223087e+00,  4.52905363e+00,  7.81540179e-03,  4.72025605e+01,  1.03289816e+02,  1.13155721e+00
1.27223751e+02,  4.60673961e+00,  1.09914833e+02,  1.01489964e+01,  4.78944940e+02,  5.66096293e+00,  5.14742601e+02,  9.73709421e+00,  1.00214152e+00,  4.35226579e+00,  7.87281304e-03,  4.27314945e+01,  1.11747195e+02,  1.14592590e+00
1.34497401e+02,  4.33746764e+00,  1.47409130e+02,  1.37677714e+01,  3.11674901e+02,  3.80049085e+00,  3.45459283e+02,  1.14318311e+01,  8.63855259e-01,  4.31521007e+00,  7.92341119e-03,  4.10387522e+01,  1.14041241e+02,  1.15215381e+00
1.85004699e+02,  4.57488160e+00,  1.19231126e+02,  1.04127255e+01,  2.71078013e+02,  3.63002899e+00,  4.73260220e+02,  8.80872949e+00,  8.11051078e-01,  4.01005870e+00,  1.29542644e-02,  3.64071650e+01,  1.16355759e+02,  1.15747465e+00
1.28743814e+02,  7.36658754e+00,  1.17492848e+02,  9.78190123e+00,  3.53796478e+02,  5.21427246e+00,  3.66201989e+02,  7.97561326e+00,  1.54304227e+00,  4.50398458e+00,  8.48728133e-03,  4.50362981e+01,  1.05731971e+02,  1.13629059e+00
1.78334841e+02,  7.73125580e+00,  9.90023540e+01,  1.29589256e+01,  4.41261197e+02,  6.22283284e+00,  5.10609030e+02,  1.39511888e+01,  2.41443621e+00,  4.29620292e+00,  1.13042603e-02,  4.64432872e+01,  1.00462896e+02,  1.12490455e+00
1.36400984e+02,  7.42190026e+00,  1.35473039e+02,  9.84119378e+00,  2.90323776e+02,  4.84158200e+00,  3.85546355e+02,  1.20227594e+01,  1.56962542e+00,  4.50960393e+00,  9.10088913e-03,  4.45874335e+01,  1.05513255e+02,  1.13597180e+00
1.61999261e+02,  6.87510616e+00,  1.05477355e+02,  1.12890406e+01,  4.13246627e+02,  5.78888137e+00,  3.41183501e+02,  1.45643212e+01,  1.74030158e+00,  4.28341353e+00,  1.01030594e-02,  4.46655291e+01,  1.04493450e+02,  1.13302296e+00
1.48707508e+02,  4.20357315e+00,  9.18478845e+01,  1.15284567e+01,  3.80214618e+02,  5.04816596e+00,  3.52629966e+02,  1.21107934e+01,  8.70665593e-01,  4.43672130e+00,  6.91907920e-03,  4.23739299e+01,  1.13470662e+02,  1.15067680e+00
1.07130823e+02,  5.79363519e+00,  1.24879204e+02,  9.97987904e+00,  4.46146826e+02,  6.46698353e+00,  4.22706339e+02,  1.38229394e+01,  1.21698136e+00,  4.47815251e+00,  7.12367667e-03,  4.54075750e+01,  1.08782623e+02,  1.13937676e+00
1.45194788e+02,  7.44047632e+00,  1.03137761e+02,  1.33329521e+01,  4.54964985e+02,  5.80316119e+00,  3.98479105e+02,  9.40774101e+00,  2.03546566e+00,  4.39870628e+00,  9.23795164e-03,  4.64917856e+01,  1.02451991e+02,  1.12964382e+00
1.40713481e+02,  6.98079515e+00,  8.72675536e+01,  1.39636799e+01,  3.06416761e+02,  6.55988627e+00,  4.61662220e+02,  8.36764232e+00,  1.72975689e+00,  4.65834085e+00,  7.22157312e-03,  4.74887138e+01,  1.04159287e+02,  1.13257910e+00
1.08183299e+02,  7.44771450e+00,  1.15250677e+02,  9.78550099e+00,  3.38809246e+02,  6.06972629e+00,  4.30013456e+02,  1.00967455e+01,  1.47581338e+00,  4.66740519e+00,  7.24259071e-03,  4.64142180e+01,  1.06043419e+02,  1.13586502e+00
1.41484988e+02,  7.07629110e+00,  1.34770975e+02,  1.07743976e+01,  4.74703372e+02,  5.72204855e+00,  3.56618637e+02,  1.40104058e+01,  1.78202109e+00,  4.26096117e+00,  1.00690501e-02,  4.49885671e+01,  1.04212835e+02,  1.13209331e+00
1.33019142e+02,  6.48154914e+00,  1.21937958e+02,  8.67877975e+00,  4.06418729e+02,  5.69989804e+00,  5.16710212e+02,  1.03678972e+01,  1.30698332e+00,  4.29497942e+00,  9.85865838e-03,  4.29816957e+01,  1.08250604e+02,  1.13923855e+00
1.29786100e+02,  5.28315809e+00,  8.69988265e+01,  1.01833255e+01,  4.32814438e+02,  3.81300918e+00,  3.44952859e+02,  1.35371770e+01,  8.61332463e-01,  4.19165478e+00,  1.02239740e-02,  3.86391495e+01,  1.14613842e+02,  1.15487531e+00
1.32639355e+02,  7.68777568e+00,  1.12540357e+02,  1.33231404e+01,  4.31035501e+02,  5.12651614e+00,  4.42499581e+02,  1.09467231e+01,  1.96586137e+00,  4.45270906e+00,  9.37168285e-03,  4.59192928e+01,  1.02832205e+02,  1.13101760e+00
1.21173793e+02,  7.57356741e+00,  9.48861096e+01,  1.22413627e+01,  3.10270248e+02,  6.30546666e+00,  4.63738689e+02,  1.07812266e+01,  1.71218602e+00,  4.72820395e+00,  7.16959156e-03,  4.74945605e+01,  1.04218911e+02,  1.13279469e+00
1.59501187e+02,  5.08764874e+00,  9.44906299e+01,  1.02000157e+01,  4.13470958e+02,  4.77579081e+00,  3.62924127e+02,  1.40318780e+01,  1.00922717e+00,  4.15361593e+00,  1.04501486e-02,  3.99871623e+01,  1.12314338e+02,  1.14860462e+00
1.24189834e+02,  6.41445418e+00,  1.27612956e+02,  1.42470719e+01,  3.99313145e+02,  4.90903489e+00,  4.89554111e+02,  1.00982487e+01,  1.49621978e+00,  4.39722338e+00,  8.88258729e-03,  4.43306572e+01,  1.06261951e+02,  1.13730094e+00
1.14013586e+02,  4.28315200e+00,  1.30310584e+02,  1.14470091e+01,  4.07775089e+02,  5.70453842e+00,  4.04744715e+02,  8.17952021e+00,  9.87555249e-01,  4.56862918e+00,  5.70055453e-03,  4.53687753e+01,  1.11309093e+02,  1.14497827e+00
1.90891880e+02,  4.85263552e+00,  1.17375189e+02,  1.14794653e+01,  3.37044306e+02,  4.69135685e+00,  3.66487306e+02,  1.27463554e+01,  1.08928126e+00,  4.08589903e+00,  1.13626228e-02,  3.98284714e+01,  1.11371206e+02,  1.14675948e+00
1.87660191e+02,  4.64527393e+00,  1.36535949e+02,  1.37663827e+01,  3.46821612e+02,  6.39709466e+00,  4.41481531e+02,  1.13329691e+01,  1.45470173e+00,  4.37744419e+00,  7.97401663e-03,  4.56360875e+01,  1.06595882e+02,  1.13562984e+00
1.61772587e+02,  7.45138052e+00,  1.48465754e+02,  1.45512659e+01,  3.58212624e+02,  4.06208774e+00,  4.92660555e+02,  1.02302143e+01,  2.02420690e+00,  4.28453877e+00,  1.17898076e-02,  4.40451816e+01,  1.02593739e+02,  1.13102405e+00
1.09750676e+02,  6.50221369e+00,  1.26489335e+02,  1.08331705e+01,  2.80755919e+02,  3.85586910e+00,  3.16766106e+02,  1.24261360e+01,  1.01851649e+00,  4.54447455e+00,  8.04876765e-03,  4.20414129e+01,  1.11028057e+02,  1.14808902e+00
1.70828298e+02,  6.35814011e+00,  1.29814381e+02,  1.37043607e+01,  3.81678387e+02,  4.12707875e+00,  3.65604535e+02,  1.25858778e+01,  1.57097207e+00,  4.13265826e+00,  1.21691105e-02,  4.17409116e+01,  1.06049962e+02,  1.13784031e+00
1.28651624e+02,  7.76985531e+00,  8.57235161e+01,  8.67848842e+00,  3.02281998e+02,  4.74551827e+00,  3.20764062e+02,  1.10708183e+01,  1.53134783e+00,  4.70303202e+00,  7.66221390e-03,  4.55463791e+01,  1.05559683e+02,  1.13725255e+00
1.87620426e+02,  7.64695119e+00,  1.01869734e+02,  1.34908354e+01,  4.39777699e+02,  5.80347484e+00,  4.24459879e+02,  1.38853029e+01,  2.42164040e+00,  4.24512404e+00,  1.16825580e-02,  4.59886288e+01,  1.00437067e+02,  1.12540336e+00
1.73670158e+02,  7.10689140e+00,  9.34695875e+01,  1.24053703e+01,  3.27319828e+02,  3.71478139e+00,  3.27349124e+02,  8.80479692e+00,  1.66579724e+00,  4.32714202e+00,  1.09314854e-02,  4.27973093e+01,  1.05007400e+02,  1.13713694e+00
1.10423325e+02,  7.48881982e+00,  9.33464990e+01,  1.09012782e+01,  3.85599920e+02,  5.48959568e+00,  3.32661203e+02,  1.34040038e+01,  1.51335823e+00,  4.65002427e+00,  7.30682362e-03,  4.60922586e+01,  1.05765955e+02,  1.13665560e+00
1.35535290e+02,  7.64124874e+00,  8.18849707e+01,  1.52491773e+01,  3.71756558e+02,  4.13145441e+00,  3.17725476e+02,  1.01555644e+01,  1.81248608e+00,  4.56802107e+00,  8.44638438e-03,  4.54870291e+01,  1.03707932e+02,  1.13492398e+00
1.47363080e+02,  5.74690660e+00,  1.15983421e+02,  1.10732567e+01,  2.91717335e+02,  3.68044061e+00,  4.04493590e+02,  1.05615768e+01,  9.98091198e-01,  4.24847575e+00,  1.07596867e-02,  3.93840512e+01,  1.12196770e+02,  1.15027569e+00
1.25387524e+02,  4.38416759e+00,  8.73444984e+01,  1.25953499e+01,  4.66441246e+02,  5.59493811e+00,  2.98900189e+02,  1.09710218e+01,  1.03930284e+00,  4.57657414e+00,  5.50128017e-03,  4.55585398e+01,  1.10605164e+02,  1.14520885e+00
1.81591164e+02,  7.52484567e+00,  1.00807021e+02,  1.26381095e+01,  4.30073517e+02,  3.72182809e+00,  3.04598833e+02,  1.22771661e+01,  2.03521093e+00,  4.22675292e+00,  1.21010982e-02,  4.35485900e+01,  1.02569173e+02,  1.13197569e+00
1.61462593e+02,  6.96434405e+00,  8.71874798e+01,  1.16766495e+01,  4.66092410e+02,  3.94341893e+00,  3.58172314e+02,  1.30642777e+01,  1.61443509e+00,  4.21170386e+00,  1.18842699e-02,  4.19833240e+01,  1.05567760e+02,  1.13771065e+00
1.18366974e+02,  6.67431282e+00,  1.35446564e+02,  1.01090041e+01,  3.97427910e+02,  6.25776810e+00,  2.92954419e+02,  1.16490700e+01,  1.44031800e+00,  4.45406412e+00,  7.56625058e-03,  4.59546403e+01,  1.06664730e+02,  1.13618417e+00
1.31733309e+02,  6.89627565e+00,  1.01259490e+02,  1.50317314e+01,  4.44068353e+02,  6.15753779e+00,  5.18119239e+02,  8.06456844e+00,  1.90514597e+00,  4.50287848e+00,  8.05153577e-03,  4.72582662e+01,  1.03153597e+02,  1.13062620e+00
1.57153814e+02,  4.50889938e+00,  1.21359879e+02,  9.62383596e+00,  4.45174092e+02,  4.32205612e+00,  5.06888018e+02,  8.86769098e+00,  9.02285492e-01,  4.01365734e+00,  1.18309905e-02,  3.81130500e+01,  1.14571657e+02,  1.15262776e+00
